enheterna har aktuella genomförandeplaner för de boende;U28112
nyinvandrade och elever med okänd bakgrund i fristående gymnasieskola, andel (%);N17903
genomsnittlig betygspoäng, gymnasieelever med examen, fristående skolor, avvikelse från modellberäknat värde;U17415
gymnasieelever med examen inom 3 år, fristående skolor, andel (%), avvikelse från modellberäknat värde;U17417
gymnasieelever med examen inom 4 år, fristående skolor, andel (%), avvikelse från modellberäknat värde;U17419
kostnad anpassad grundskola hemkommun, kr/elev;N18021
kostnad för kommunal anpassad grundskola, kr/elev;N18027
elever i anpassad grundskola, lägeskommun, antal;N18706
elever i träningsskola anpassad grundskola, lägeskommun, andel (%);N18707
elever i anpassad grundskola, integrerade i grundskolan, lägeskommun, andel (%);N18708
lärare i anpassad grundskola belägen i kommunen, antal;N18709
lärare med pedagogisk högskoleexamen i anpassad grundskola, lägeskommun, andel (%);N18710
elever/lärare (heltidstjänst) i anpassad grundskola, lägeskommun, antal;N18711
elever i anpassad grundskola, hemkommun, antal;N18803
elever i anpassad grundskola, hemkommun, andel (%);N18890
kostnad för kommunal anpassad gymnasieskola, kr/elev;N18034
elever i anpassad gymnasieskola, lägeskommun, antal;N18712
elever i anpassad gymnasieskola på individuella program, andel (%);N18713
elever i anpassad gymnasieskola på nationella program, andel (%);N18714
lärare i anpassad gymnasieskola belägen i kommunen, antal;N18715
lärare med pedagogisk högskoleexamen i anpassad gymnasieskola, lägeskommun, andel (%);N18716
lärare med specialpedagogisk högskoleexamen i anpassad gymnasieskola, lägeskommun, andel (%);N18717
elever/lärare (heltidstjänst) i anpassad gymnasieskola, lägeskommun, antal;N18718
elever i anpassad gymnasieskola, hemkommun, antal;N18804
ställföreträdaruppdrag där arvode inte tas ut, andel (%);U37001
invånare som har ställföreträdarskap, antal/1000 invånare;U37002
ensamkommande barn som har god man, antal/1000 invånare;U37003
invånare som har förvaltare, antal/1000 invånare;U37004
invånare, 0-18 år, som är registrerade hos överförmyndare, antal per 1000 invånare;U37005
invånare som har god man, antal/1000 invånare;U37006
ställföreträdarskap per ställföreträdare, antal;U37008
kostnad för överförmyndare/-nämnd, kr/ställföreträdarskap;U37009
månadsavlönade totalt, kommun, antal;N00053
visstidsanställda månadsavlönade, kommunalt anställda, antal;N00072
sjukfrånvaro totalt bland anställda, kommun, andel (%);N00090
årsarbetare totalt, kommun, antal;N00098
tillsvidareanställda månadsavlönade, kommun, andel (%);N00200
visstidsanställda månadsavlönade, kommun, andel (%);N00201
arbetad tid utförd av tillsvidareanställda månadsavlönade, kommunalt anställda, andel (%);N00203
arbetad tid utförd av visstidsanställda månadsavlönade, kommun, andel (%);N00204
arbetad tid utförd av visstidsanställda timavlönade, kommun, andel (%);N00205
heltidsanställda månadsavlönade, kommun, andel (%);N00206
deltidsanställda (75-99 %) månadsavlönade, kommun, andel (%);N00207
deltidsanställda (1-74 %) månadsavlönade, kommun, andel (%);N00208
heltidsarbetande månadsavlönade, kommun, andel (%);N00209
deltidsarbetande (75-99 %) månadsavlönade, kommun, andel (%);N00210
deltidsarbetande (1-74 %) månadsavlönade, kommun, andel (%);N00211
anställda 55+, kommun, andel (%);N00214
anställda 55+ år, kommun, antal;N00219
heltidsanställda månadsavlönade, kommun, antal;N00223
deltidsanställda (1-99 %) månadsavlönade, kommun, antal;N00227
timavlönade, kommun, antal;N00230
anställda helt lediga från sitt arbete, kommun, antal;N00232
tillsvidareanställda månadsavlönade, kommun, antal;N00233
deltidsanställda (75-99 %) månadsavlönade, kommun, antal;N00234
deltidsanställda (1-74 %) månadsavlönade, kommun, antal;N00235
heltidsarbetande månadsavlönade, kommun, antal;N00236
deltidsarbetande (75-99 %) månadsavlönade, kommun, antal;N00237
deltidsarbetande (1-74 %) månadsavlönade, kommun, antal;N00238
nya tillsvidareanställda månadsavlönade, antal;N00239
månadsavlönade inom vård och omsorg om äldre och personer med funktionsnedsättning, kommun, antal;N20035
årsarbetare inom vård och omsorg om äldre och personer med funktionsnedsättning, kommun, antal;N20041
tillsvidareanställda månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20200
visstidsanställda månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20201
arbetad tid utförd av tillsvidareanställda månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20203
arbetad tid utförd av visstidsanställda månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20204
arbetad tid utförd av visstidsanställda timavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20205
heltidsanställda månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20206
deltidsanställda (75-99 %) månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20207
deltidsanställda (1-74 %) månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20208
heltidsarbetande månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20209
deltidsarbetande (75-99 %) månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20210
deltidsarbetande (1-74 %) månadsavlönade inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20211
anställda 55+ inom omsorg om äldre och personer med funktionsnedsättning, andel (%);N20214
anställda 55+ år inom omsorg om äldre och personer med funktionsnedsättning, antal;N20222
heltidsanställd månadsavlönad personal, kommunalt anställda inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20230
deltidsanställd månadsavlönad personal, kommunalt anställda inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20234
timavlönad personal, kommunalt anställda inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20237
helt lediga från sitt arbete inom vård och omsorg om äldre och personer med funktionsnedsättning, kommunalt anställda, antal;N20239
tillsvidaresanställd månadsavlönad personal, kommunalt anställda inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20240
visstidsanställd månadsavlönad personal, kommunalt anställda inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20241
deltidsanställda (75-99 %) månadsavlönade inom vård och omsorg om äldre och personer med funktionsnedsättning, kommun, antal;N20242
deltidsanställda (1-74 %) månadsavlönade inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20243
heltidsarbetande månadsavlönade inom vård och omsorg om äldre och personer med funktionsnedsättning, kommun, antal;N20244
deltidsarbetande (75-99 %) månadsavlönade inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20245
deltidsarbetande (1-74 %) månadsavlönade inom vård och omsorg om äldre och personer med funktionsnedsättning, antal;N20246
köp av äldreomsorg och funktionshinder totalt, andel (%);N20801
äldre äldre av invånare 65+, andel (%);N00980
invånare 65+, andel (%);N01960
framskrivning, förväntad andel invånare 65-79 år om 5 år, andel (%);N02957
framskrivning, förväntad andel invånare 80+ år om 5 år, andel (%);N02958
kostnad hemtjänst äldreomsorg, kr/hemtjänsttagare [ny hemtjänstdefinition];N21006
kostnad hemtjänst äldreomsorg, kr/inv 65+;N21009
kostnad hemtjänst äldreomsorg, kr/inv 80+;N21024
invånare 65+ med hemtjänst i ordinärt boende, andel (%) [ny hemtjänstdefinition];N21701
hemtjänsttagare 65+ i ordinärt boende, antal [ny hemtjänstdefinition];N21702
personer 65+ i ordinärt boende med hemtjänst i enskild regi, andel (%);N21804
medelålder för äldre i ordinärt boende med hemtjänst, år;N21814
beviljade antal hemtjänsttimmar per brukare och månad för timregistrerade hemtjänsttagare 65+ i ordinärt boende, timmar/hemtjänsttagare;N21826
brukarbedömning hemtjänst äldreomsorg - besväras av ensamhet kommun, andel (%);U01421
medarbetarengagemang (hme) hemtjänst äldreomsorg - totalindex;U21200
personalkontinuitet, antal personal som en hemtjänsttagare med minst 2 besök dagligen möter under 14 dagar, medelvärde;U21401
personer 75+ år med hemtjänst med tio eller fler läkemedel, andel (%);U21425
personer 75+ år med hemtjänst med olämpliga läkemedel, andel (%);U21426
brukarbedömning hemtjänst äldreomsorg - svåra besvär av ängslan, oro eller ångest, andel (%);U21449
brukarbedömning hemtjänst äldreomsorg -  helhetssyn, andel (%);U21468
brukarbedömning hemtjänst äldreomsorg - personalen utför sina arbetsuppgifter, andel (%);U21474
brukarbedömning hemtjänst äldreomsorg - själv svarat på frågorna, andel (%);U21482
kostnad särskilt boende äldreomsorg, kr/inv 65+;N23005
kostnad särskilt boende äldreomsorg, kr/inv 80+;N23006
kostnad särskilt boende äldreomsorg, kr/brukare;N23009
personer 65+ i särskilda boendeformer i enskild regi, andel (%);N23803
brukare 65+ i särskilt boende äldre, antal;N23805
medelålder för äldre i särskilt boende, år;N23809
invånare 65+ i särskilda boendeformer, andel (%);N23890
ålder vid inflyttning till särskilt boende, median;U20465
medarbetarengagemang (hme) särskilt boende äldreomsorg - totalindex;U23200
väntetid i antal dagar från ansökningsdatum till första erbjudet inflyttningsdatum till särskilt boende, medelvärde;U23401
boendeplatser i särskilt boende som erbjuder minst två organiserade och gemensamma aktiviteter under vardagar, andel (%) (-2022);U23408
personer 75+ år i särskilt boende med tio eller fler läkemedel, andel (%);U23420
personer 75+ år i särskilt boende med olämpliga läkemedel, andel (%);U23421
åtgärder mot fall, undernäring, trycksår och nedsatt munhälsa för personer i särskilt boende, andel (%);U23433
brukarbedömning särskilt boende äldreomsorg -  helhetssyn, andel (%);U23471
brukarbedömning särskilt boende äldreomsorg - själv svarat på frågorna, andel (%);U23484
omsorgspersonal/plats i boende för särskild service för äldre på vardagar, antal;U23489
sjuksköterskor/plats i boende för särskild service för äldre, vardagar, antal;U23490
omsorgspersonal/plats i boende för särskild service för äldre, helgdagar, antal;U23493
sjuksköterskor/plats i boende för särskild service för äldre, helgdagar, antal;U23494
omsorgspersonalen på vardagar i boende med särskild service för äldre med adekvat utbildning, andel (%);U23495
omsorgspersonalen på helgdagar i boende med särskild service för äldre med adekvat utbildning, andel (%);U23496
medianvårdtid i särskilt boende äldreomsorg, antal dagar;U23701
medborgarundersökningen - internetuppkopplingen i bostaden täcker behoven helt och hållet, andel (%);N00564
medborgarundersökningen - kommunen är en bra plats att bo och leva på, andel (%);N00667
förändring i antal invånare under senaste femårsperioden, andel (%);N01958
kostnad fysisk o. teknisk planering, bostadsförbättringar, kr/inv;N07001
tillgång till bredband om minst 100 mbit/s, andel (%);N07900
bostäder med hyresrätter, antal/1000 inv;N07901
bostäder med bostadsrätter, antal/1000 inv;N07902
bostäder med äganderätter, antal/1000 inv;N07903
bostäder där uppgift om upprättelseform saknas, antal/1000 inv;N07904
trångboddhet i flerbostadshus, enligt norm 2, andel (%);N07907
fastighetspris bostadsrätt, kr/kvm;N07908
fastighetspris småhus, kr/kvm;N07909
fastighetspris fritidshus, kr/kvm;N07910
fritidshus, antal/1000 inv;N07911
genomsnittlig boyta, kvm/inv;N07912
bostäder totalt, antal/1000 inv.;N07913
färdigställda bostäder i flerfamiljs- och småhus under året, antal/1000 inv;N07917
planberedskap för nya bostäder som kan byggas med stöd av alla gällande detaljplaner den 31/12, antal/1000 inv;N07923
bostäder som planlagts under de senaste två åren, antal/1000 inv;N07924
bostäder som beviljats bygglov under de senaste två åren, antal/1000 inv;N07925
mediantid från planuppdrag till antagande under de senaste två åren, mediantid i månader;N07926
mediantid från samrådsstart till antagande under de senaste två åren, mediantid i månader;N07927
kostnad bostadsverksamhet, kr/inv;N45022
verkställda vräkningar (avhysningar), antal/100 000 inv.;U00958
nöjd region-index - bostäder (-2020);U07406
bostadsmarknadsläge i kommunen totalt, (överskott=2, balans=1, underskott=0);U30446
kommunen tar emot anvisade nyanlända, (ja=1, nej=0);U30464
kommunen har goda möjligheter att erbjuda anvisade nyanlända bostad, (ja=1, nej=0);U30465
erbjuder bostad först till hemlösa personer med missbruk eller beroende och/eller psykisk sjukdom, (ja=1, nej=0);U35520
kostnad avfallshantering, kr/inv;N45029
avgift för avfallshämtning inkl. moms för typfastighet enligt nils holgersson-modellen, kr/kvm;N45923
kommunalt avfall som samlats in för materialåtervinning, inkl. biologisk behandling, andel (%);U07414
insamlat matavfall som går till biologisk återvinning inkl. hemkompostering, andel (%);U07480
insamlat matavfall som behandlas biologiskt så att både växtnäring och energi tas tillvara (endast rötning), andel (%);U07481
största återvinningscentralens tillgänglighet kväll/helg, timmar/vecka;U07486
total tillgänglighet alla återvinningscentraler, minuter/person;U07487
förnybara drivmedel för insamling av mat- och restavfall, andel (%);U07488
